,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
50,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999994,0.9999999999999925,0.9999999999999223,0.9999999999993167,0.9999999999948201,0.9999999999656771,0.9999999997988523,0.999999998946776,0.9999999950290701,0.9999999786880839,0.9999999164342503,0.9999996985152972,0.999998993877768,0.9999968793110602,0.9999909653138043,0.9999754925136939,0.9999374965622215,0.999849657512543,0.9996579730418468,0.9992621667511374,0.9984871427328649,0.9970452664198868,0.9944921097785846,0.9901824779039718,0.9832383134968385,0.9725439785161372,0.9567854218685194,0.9345459133735526,0.9044613810311888,0.8654237868119478,0.816804492825717,0.7586560456986304,0.691845471659406,0.6180787124933089,0.5397946186935897,0.4599342402674262,0.3816199474102779,0.3078008860717064,0.24092975139661926,0.1827281846861446,0.13407661115936528,0.09503553759988341,0.06497754534658791,0.04278973439658007,0.027099197757009016,0.016479083135100613,0.009606326767508796,0.005358916933707113,0.0028555531193841803,0.001450561476558838,0.000700946032453855,0.0003214586525759813,0.00013955801839833122,5.719584676581178e-05,2.206091332716586e-05,7.981080305401098e-06,2.698044079593605e-06,8.487338880941976e-07,2.4728784522577346e-07,6.638502483476654e-08,1.6323537014312765e-08,3.6520784270900914e-09,7.378309080052929e-10,1.3344564426763582e-10,2.1392506626195607e-11,3.0049101244841948e-12,3.6491725230607646e-13,3.771557347498241e-14,3.2563082948193723e-15,2.29691263145964e-16,1.2885395663913623e-17,5.562781261600074e-19,1.7741174153637394e-20,3.9698069213491526e-22,5.83203878573429e-24,5.154077463787193e-26,2.4338736607472013e-28,5.201027989001187e-31,3.942752223638219e-34,7.269307456113276e-38,1.731801057667691e-42,1.628767575378498e-48,4.221122276852507e-57,6.16501571230319e-72,0.0
51,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999986,0.9999999999999841,0.9999999999998506,0.9999999999987937,0.9999999999915095,0.9999999999472565,0.9999999997078362,0.9999999985438092,0.9999999934178581,0.9999999728303087,0.9999998969537609,0.9999996389460105,0.9999988256152523,0.9999964385184814,0.9999898906264283,0.9999730465417462,0.9999322860382809,0.9998392453015945,0.9996384184550494,0.9992276000043256,0.9984295612235433,0.9969548009353137,0.994357998323834,0.989994856800007,0.9829906755819631,0.9722358042727537,0.9564241794873771,0.9341475094692904,0.9040483628799367,0.8650211819002891,0.8164339922988118,0.7583300138039156,0.6915626549246039,0.6178232827986667,0.5395392941049111,0.4596469447882097,0.38127225411150245,0.30737581252207,0.24042662547906613,0.18216323243100108,0.13347928373499207,0.09444188004491237,0.06442266270481327,0.04230142018913792,0.026694146568570155,0.016162133420186638,0.009372259574841509,0.005195763755112288,0.0027482459247452533,0.0013840100146868125,0.0006620642100023484,0.00030008839468961617,0.00012852718363227637,5.1859472124589646e-05,1.964733409020014e-05,6.9633932751383785e-06,2.299321779564821e-06,7.041292884502078e-07,1.9895299174907188e-07,5.156855919346605e-08,1.2181993096989234e-08,2.6033076358627776e-09,4.990243035485887e-10,8.49713850131398e-11,1.2708136141496464e-11,1.6475814114827817e-12,1.8233731824728664e-13,1.6913973965305508e-14,1.2867293675720047e-15,7.819070631087349e-17,3.6748796344255895e-18,1.2834014200600475e-19,3.1663804484495353e-21,5.1711860269744465e-23,5.131215463479021e-25,2.754361825289116e-27,6.796177078241466e-30,6.072146472957352e-33,1.357056176029758e-36,4.081824839122976e-41,5.169600937988944e-47,2.0294652504316783e-55,5.986108668497075e-70,0.0
52,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999969,0.9999999999999686,0.9999999999997299,0.9999999999979802,0.9999999999866992,0.9999999999220506,0.9999999995896931,0.9999999980445178,0.9999999915019767,0.9999999661144794,0.9999998753331977,0.9999995747209558,0.9999986488511394,0.999995986148514,0.9999888107860603,0.9999706357300484,0.9999272405185933,0.9998293272338096,0.9996200779571072,0.9991956559973618,0.9983771120190078,0.9968735782489149,0.9942393519519974,0.9898314234324338,0.9827785386851922,0.971976644636442,0.9561266622551926,0.9338271007225645,0.9037250341702622,0.8647150558039709,0.8161597634799093,0.7580916691695289,0.6913502932053737,0.617613481522443,0.5392995046115139,0.45934309813742424,0.3808776008740506,0.3068784622042478,0.2398335509490821,0.1814995802266551,0.1327832899408089,0.09375699466499275,0.06378917689608928,0.0417497800018248,0.026241354377087096,0.0158115468582001,0.0091161166149645,0.00501919370907147,0.002633460760468137,0.0013137005998804178,0.0006215350375998101,0.00027813714017415985,0.00011737809819841273,4.6561721966404314e-05,1.7298662479727644e-05,5.995014719586483e-06,1.9293564135476897e-06,5.737124366798961e-07,1.5673880165754205e-07,3.909116370696374e-08,8.835695794841192e-09,1.794953781640686e-09,3.246148497023907e-10,5.1687998551943585e-11,7.153718795640905e-12,8.476955037551613e-13,8.448002192170083e-14,6.931041809795678e-15,4.562079852480837e-16,2.33414450630294e-17,8.92607368575569e-19,2.4280632786365735e-20,4.408080386245231e-22,4.910960565696247e-24,2.996463312850667e-26,8.536779930614953e-29,8.989354064037348e-32,2.4352095550400754e-35,9.247732880887101e-40,1.577142165128867e-45,9.378709833541687e-54,5.5866972864302535e-68,0.0
53,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999994,0.9999999999999937,0.9999999999999418,0.9999999999995379,0.9999999999967746,0.9999999999800002,0.9999999998888138,0.9999999994412453,0.9999999974433947,0.9999999892812644,0.9999999585890623,0.9999998518283539,0.9999995067700148,0.999998466360946,0.9999955293985094,0.9999877424356974,0.9999682948908466,0.9999224264350627,0.999820019555694,0.9996031385724746,0.999166611537163,0.9983301713883369,0.9968020660060293,0.9941366974233921,0.989692706731866,0.9826023606469251,0.9717668141028427,0.9558929922285938,0.9335846099257137,0.9034911609188294,0.8645050984775472,0.8159815106434707,0.7579407931963547,0.6912082488686583,0.6174491859475878,0.5390750239511305,0.45902224214080184,0.3804352122899819,0.3063077431345888,0.2391492209467907,0.1807358888402591,0.13198747239680503,0.09298009166779682,0.06307677307999106,0.0411349797831128,0.02574138099633182,0.015428131282399516,0.00883879321694093,0.004830053414538751,0.002511906791903207,0.0012401681994269745,0.0005797245875671721,0.0002558325532978121,0.0001062391675630887,4.136786084297593e-05,1.5044426363077685e-05,5.087561601026832e-06,1.5919267776240244e-06,4.5835911966772255e-07,1.2067959239807578e-07,2.8847755200686116e-08,6.21019599271457e-09,1.1927572123502446e-09,2.021882021783769e-10,2.987086422965178e-11,3.789745460540259e-12,4.0573745748795767e-13,3.589807924913222e-14,2.559247510117089e-15,1.425396703603436e-16,5.9684953639055095e-18,1.789977614099987e-19,3.612308964082342e-21,4.518299586237042e-23,3.133621757582444e-25,1.0307686662209256e-27,1.2792084163742792e-30,4.200403202565588e-34,2.0138286603777304e-38,4.624681072592906e-44,4.165748475993622e-52,5.011249165541577e-66,0.0
54,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999988,0.999999999999988,0.9999999999998984,0.9999999999992479,0.9999999999950661,0.9999999999710283,0.9999999998464687,0.9999999992603149,0.999999996739065,0.9999999867692881,0.9999999503409736,0.9999998267873731,0.999999436213204,0.9999982812484886,0.9999950759073564,0.9999867025470925,0.9999660583969034,0.9999179076300021,0.9998114313996708,0.9995877722717584,0.9991407163866857,0.9982890729262701,0.9967406719935668,0.9940504869758425,0.9895791546875965,0.9824625264113548,0.9716065816344027,0.9557232940077732,0.933420027515169,0.9033466496722309,0.8643912074170678,0.8158991913366518,0.7578774315326331,0.6911366169604591,0.6173304326201381,0.5388656799568294,0.4586838538420914,0.37994413784513287,0.30566230772079744,0.23837203725291362,0.17987054138972047,0.13109045261974842,0.09211024371394287,0.06228508915599722,0.04045721627311264,0.025194870027072585,0.015012801945269588,0.008541290022886804,0.004629275646381197,0.0023843531445656447,0.0011639827069790838,0.0005370147491478266,0.00023340624033201313,9.523701908453172e-05,3.6339715354036734e-05,1.291109268510978e-05,4.250597556755912e-06,1.2896768480105957e-06,3.5841592366468966e-07,9.06021405389248e-08,2.0666804749079046e-08,4.215178771198326e-09,7.606231682659323e-10,1.19944813306481e-10,1.6291855353153202e-11,1.8737054616726593e-12,1.7876636884190937e-13,1.380327629255164e-14,8.368438630109391e-16,3.836644713656697e-17,1.26852932543804e-18,2.8455732880168594e-20,3.995934793271347e-22,3.1499616533762685e-24,1.1962904087608465e-26,1.7496471135486634e-29,6.96355114734174e-33,4.214872314203834e-37,1.3033395204091872e-42,1.778273605638981e-50,4.320000147678997e-64,0.0
55,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999976,0.9999999999999786,0.9999999999998315,0.9999999999988298,0.9999999999927424,0.9999999999594401,0.9999999997942305,0.999999999046061,0.9999999959349778,0.9999999839941963,0.9999999414948937,0.9999998006425372,0.9999993643295498,0.9999980968598605,0.9999946335593154,0.9999857080356626,0.9999639595195062,0.9999137443554825,0.9998036634635685,0.9995741344871439,0.9991181919363437,0.9982541068284972,0.9966897444778371,0.9939811000185209,0.9894911373569485,0.9823593519054852,0.9714961746534425,0.9556176980404814,0.9333334136714826,0.9032915484251564,0.8643734879630829,0.8159130168868763,0.7579018953630308,0.691135727140465,0.6172574189034752,0.5386713540953587,0.4583273414709025,0.3794032436706691,0.3049405411338503,0.2375000975967151,0.17890163272310552,0.1300906253451173,0.09114638673086149,0.06141372272623828,0.039716728039354214,0.02460256095706319,0.014566591810557757,0.008224719618558135,0.004417881842516642,0.0022516280272215513,0.0010857460646854324,0.0004937997573622998,0.00021109068927676038,8.449431497130312e-05,3.153437926568203e-05,1.0921444238941383e-05,3.4914092558035416e-06,1.0240776512112087e-06,2.7372175590553667e-07,6.615192701802156e-08,1.4326552713526457e-08,2.751751095196301e-09,4.631356576678949e-10,6.734325168469993e-11,8.319419516410933e-12,8.558754746694957e-13,7.157129949165694e-14,4.7230052322244815e-15,2.3707388467555715e-16,8.641326388464164e-18,2.1545896017579974e-19,3.396689002122094e-21,3.043289117446601e-23,1.3343738547123418e-25,2.2999175597621947e-28,1.1094588683593186e-31,8.477655141920978e-36,3.529817388772248e-41,7.294795972311829e-49,3.5786669806643113e-62,0.0
56,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999957,0.9999999999999637,0.9999999999997333,0.9999999999982525,0.9999999999897002,0.999999999944974,0.9999999997317263,0.9999999987992557,0.999999995039834,0.9999999809987592,0.9999999322105808,0.9999997738980184,0.9999992925193671,0.9999979166893751,0.9999942102832026,0.9999847753847396,0.9999620298065671,0.9999099923627608,0.9997968068426194,0.9995623628345974,0.999099230094371,0.9982255193173598,0.9966495725170607,0.9939288445228526,0.989428949242804,0.9822930870001805,0.9714357819896173,0.9555763430115871,0.9333248999387542,0.9033260477521788,0.8644522546376008,0.8160234546866976,0.7580147649181915,0.6912061478011255,0.6172305061298179,0.5384919815427116,0.45795203964717307,0.3788112023282562,0.304140546956284,0.23653118016911684,0.17782695665353035,0.1289861518783573,0.09008732108271104,0.060462239485470866,0.03891380846190824,0.0239653031075025,0.014090663112126057,0.007890313659330293,0.004196984432378729,0.0021146172813184417,0.0010060887271355538,0.0004504822016637641,0.00018911591533024498,7.412747288745786e-05,2.7002949633495646e-05,9.094031900633807e-06,2.814852407382551e-06,7.954342964386599e-07,2.036515951014319e-07,4.68273975281526e-08,9.57286133359967e-09,1.7194592843480727e-09,2.6763418161991747e-10,3.551227568483804e-11,3.9391401529915385e-12,3.567272303341792e-13,2.5621798859245104e-14,1.4080284273160349e-15,5.657647612453496e-17,1.5678930147245604e-18,2.774809012483114e-20,2.825563916595365e-22,1.4303014277938717e-24,2.9051556097747327e-27,1.6985333335099428e-30,1.6384660770157513e-34,9.185568168241649e-40,2.8752543505988643e-47,2.8483769184281423e-60,0.0
57,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999991,0.9999999999999925,0.9999999999999416,0.9999999999995957,0.9999999999974866,0.9999999999858585,0.9999999999274894,0.9999999996590975,0.9999999985224715,0.9999999940677072,0.9999999778395692,0.9999999226783084,0.9999997471141835,0.9999992222615627,0.9999977442808305,0.9999938138525384,0.9999839202867581,0.9999602985086151,0.999906702086219,0.9997909420103069,0.9995525760270609,0.9990839923674015,0.9982035121807225,0.9966203862124486,0.9938939580874264,0.9893928110384513,0.9822639175761163,0.9714255558207304,0.9555993773599157,0.9333946903963932,0.9034504821752397,0.864628033536314,0.8162312322932043,0.7582168952690193,0.6913486924547273,0.6172502244202791,0.5383275518091765,0.4575572037351588,0.3781664804340088,0.3032601298434453,0.23546272508887883,0.1766439909006884,0.12777495249292536,0.08893171328287061,0.059430183331009405,0.03804882096422466,0.023284071628361137,0.013586320236033365,0.0075394304120375835,0.003967788829405968,0.0019742621945110224,0.0009256653540710495,0.00040746846916580085,0.000167705821627338,6.42443305472002e-05,2.2789331699107774e-05,7.442727978632372e-06,2.223279144213523e-06,6.029405226352115e-07,1.471808832715597e-07,3.202017148103238e-08,6.1374082561434705e-09,1.0224974180733907e-09,1.4571490331477937e-10,1.742616927220141e-11,1.7088952031513531e-12,1.3358479751543264e-13,8.036589814894879e-15,3.559609200901702e-16,1.0963750656852796e-17,2.1781243728921135e-19,2.5207053608778826e-21,1.4730471004696722e-23,3.5257429584367334e-26,2.498314921806214e-29,3.0422608867014824e-33,2.2963866103682254e-38,1.0887126450372346e-45,2.177894843393972e-58,0.0
58,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999986,0.9999999999999877,0.9999999999999101,0.9999999999994107,0.9999999999965082,0.9999999999811694,0.9999999999070021,0.999999999577073,0.9999999982201562,0.9999999930378304,0.9999999745854278,0.9999999131126509,0.9999997208891849,0.999999155067682,0.9999975831273639,0.9999934516917892,0.9999831573079272,0.9999587920589484,0.9999039179247381,0.9997861379438734,0.9995448729644215,0.9990726091069506,0.9981882423937034,0.9966023568693525,0.9938766086590451,0.9893828707382225,0.9822719667086852,0.9714656126291475,0.9556869599429663,0.9335430623969294,0.9036653317790376,0.8649015658029822,0.8165373434026215,0.7585094245077564,0.6915644285147866,0.6173172792787325,0.5381781099374632,0.45714200324014276,0.3774673238778277,0.3022967748704519,0.23429181251299963,0.1753498795620171,0.1264546979047309,0.087678098483294,0.058317088549101614,0.03712221684010268,0.022559985769589307,0.013055023972464622,0.0071735625993734715,0.0037315948912394984,0.0018315563884632596,0.0008451496099638916,0.00036516358402143495,0.00014707429844147414,5.494180277770905e-05,1.8929156776539523e-05,5.976407372612337e-06,1.7165566858800803e-06,4.447808754761461e-07,1.0296752288167495e-07,2.1058565415674673e-08,3.754857347994734e-09,5.746501306847668e-10,7.408719390520379e-11,7.866921266547781e-12,6.69247367771132e-13,4.4074630462306324e-14,2.151798329269616e-15,7.365680078622566e-17,1.6425668251325442e-18,2.1602854762230857e-20,1.4573386543335328e-22,4.1102723247317024e-25,3.5297506607459967e-28,5.425818391994113e-32,5.51417803089228e-37,3.9594504609284344e-44,1.5993725592806022e-56,0.0
59,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999997,0.9999999999999976,0.9999999999999808,0.9999999999998673,0.9999999999991719,0.999999999995303,0.9999999999756309,0.9999999998837105,0.999999999487005,0.999999997898586,0.999999991974054,0.9999999713149974,0.9999999037449232,0.9999996958386524,0.9999990924344444,0.9999974365729887,0.9999931306933022,0.9999824995819634,0.9999575336129427,0.9999016776223426,0.9997824513902378,0.9995393319879403,0.9990651789018629,0.9981798217993496,0.9965955970466746,0.9938768948962007,0.9893992041109397,0.9823172949767975,0.9715560331795096,0.9558392598493193,0.9337703668645276,0.9039712240766078,0.8652738122187632,0.8169430557855346,0.7588937844586544,0.6918546886449579,0.6174325601024409,0.5380437583098403,0.45670551411793187,0.37671174033781013,0.3012476231635171,0.23301513701726984,0.17394141290640724,0.12502279987106008,0.08632488403528275,0.05712249451131005,0.036134556089417576,0.021794329679472604,0.012498407166438154,0.006794345388986034,0.0034897976039608746,0.0016875415608031546,0.000765227942248849,0.0003239654163173812,0.00012742110198879316,4.6303593572730966e-05,1.5448863517631245e-05,4.69878302134939e-06,1.292184243109546e-06,3.18277861387461e-07,6.944695078048211e-08,1.3251374512207916e-08,2.1777046668726e-09,3.02652005136637e-10,3.4795238628518625e-11,3.221152233109234e-12,2.322054189267593e-13,1.2495157706022727e-14,4.75317359242208e-16,1.1897578633677227e-17,1.7781773884449345e-19,1.3847151212162415e-21,4.601815881639821e-24,4.7892047211850615e-27,9.292692079454587e-31,1.2714815200146355e-35,1.3827287395655638e-42,1.1277961381183006e-54,0.0
60,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999961,0.9999999999999714,0.9999999999998115,0.999999999998875,0.9999999999938685,0.9999999999692954,0.9999999998580108,0.9999999993908615,0.9999999975656907,0.9999999909039962,0.9999999681138371,0.9999998948146377,0.9999996725743535,0.9999990357964754,0.9999973077186824,0.9999928570489854,0.9999819585375692,0.9999565426504518,0.9999000117492193,0.9997799262684037,0.9995360102889818,0.9990617681011207,0.9981783168303378,0.9966001604787238,0.9938948461646695,0.9894418145311861,0.9823998998911476,0.9716968615067845,0.9560564553375365,0.934077028129299,0.9043689361169291,0.8657459589453075,0.8174499212946846,0.7593717141057601,0.6922210849009804,0.6175971507950446,0.537924659114036,0.4562467098394616,0.3758974787221199,0.3001094433266927,0.23162897779733244,0.17241500425124923,0.12347640098901094,0.08487035449252545,0.05584596340800161,0.035086531746744386,0.020988576003924595,0.01191829176768728,0.00640356431119239,0.0032438866897302634,0.0015433018286988333,0.0006865922079629913,0.0002842582522261116,0.00010892757688111962,3.839804135988157e-05,1.2364998180543904e-05,3.6084201146408405e-06,9.45510873824055e-07,2.200782022587069e-07,4.4934362659087745e-08,7.928662815446446e-09,1.1877057464050215e-09,1.478300565074582e-10,1.4891209482674644e-11,1.174949703343074e-12,6.968139765416231e-14,2.9455297937465e-15,8.27521139256776e-17,1.405406369590942e-18,1.2632894950502328e-20,4.946653658688511e-23,6.238625307670268e-26,1.5279450001963935e-29,2.8145832324512515e-34,4.63553400400183e-41,7.634122934546798e-53,0.0
61,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999992,0.999999999999994,0.9999999999999588,0.9999999999997414,0.9999999999985192,0.9999999999922182,0.9999999999622746,0.9999999998304959,0.9999999992911716,0.9999999972307587,0.9999999898579311,0.9999999650709755,0.9999998865603856,0.9999996516826998,0.9999989864808659,0.9999971993356166,0.9999926361002475,0.9999815436635385,0.9999558346443829,0.9998989432837609,0.9997785932050618,0.9995349434642169,0.9990624104556992,0.9981837482594673,0.9966160418592349,0.9939304221578661,0.9895106321610742,0.9825197144279049,0.9718881028866683,0.9563387318585302,0.9344635432516543,0.9048593968147074,0.866319424466335,0.8180597880861756,0.7599452759753791,0.6926655259510126,0.617812342716765,0.5378210375334626,0.45576445101950236,0.37502200508998224,0.29887859807090655,0.23012916415218174,0.17076666364949425,0.12181236380681115,0.08331267852406124,0.054487101659843315,0.03397899826893118,0.020144412579169206,0.011316707236734988,0.006003162813875471,0.0029954447693621056,0.0013999563882494369,0.0006099310232107069,0.0002464057440869905,9.17523147338168e-05,3.127619248425563e-05,9.683792892427835e-06,2.698949148452666e-06,6.700513396435679e-07,1.463688087995325e-07,2.7727043326930198e-08,4.476430030899559e-09,6.031459505397204e-10,6.610407105706008e-11,5.708364841519883e-12,3.730838033402677e-13,1.7523832685902988e-14,5.52534460852602e-16,1.0662632109646126e-17,1.1062640540704625e-19,5.10371864050608e-22,7.799888227520047e-25,2.4111836085864793e-28,5.979408111302593e-33,1.4913769490381697e-39,4.959049352314391e-51,0.0
62,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999988,0.9999999999999913,0.9999999999999429,0.9999999999996569,0.9999999999981077,0.9999999999903827,0.9999999999547405,0.9999999998019402,0.999999999190928,0.999999996904038,0.9999999888674771,0.9999999622752014,0.9999998792105599,0.9999996337039554,0.999998945665063,0.9999971137878223,0.9999924722091715,0.9999812623146493,0.9999554207978396,0.9998984872960738,0.9997784692009424,0.9995361452119412,0.9990671068724019,0.9981960909722083,0.9966431764825294,0.9939835121373183,0.9896055124727068,0.9826766046439395,0.9721297207426486,0.9566862790951786,0.9349304807680632,0.9054436894688582,0.8669958677780223,0.8187748152266415,0.7606168757676482,0.6931902377290156,0.6180796502646577,0.5377331857457646,0.45525747337786454,0.37408247450587107,0.2975510053267738,0.22851103560778882,0.1689919680776953,0.12002725941508463,0.08164991832797515,0.05304558578692478,0.032813004640900804,0.019263772521829238,0.01069591020063856,0.005595249066356036,0.0027461436316932094,0.0012586501718655054,0.0005359197245352587,0.00021074329684782762,7.602687577898353e-05,2.4970214720408005e-05,7.40108115995673e-06,1.959490491396959e-06,4.578899683409173e-07,9.31095983225156e-08,1.619914078692041e-08,2.3625117438394997e-09,2.816936980072954e-10,2.6620570156335514e-11,1.9172329970887617e-12,1.000558377689179e-13,3.540451215769547e-15,7.762820863246472e-17,9.29572171365307e-19,5.05251952663665e-21,9.356496953871349e-24,3.650557402178905e-27,1.2186835460711647e-31,4.603067202638437e-38,3.090257600423627e-49,0.0
63,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999982,0.9999999999999879,0.9999999999999237,0.9999999999995588,0.9999999999976487,0.9999999999884097,0.9999999999469202,0.9999999997732668,0.9999999990934487,0.9999999965962554,0.9999999879641567,0.9999999598112582,0.9999998729743448,0.9999996191129524,0.9999989143394397,0.9999970529662596,0.9999923686533864,0.9999811195608596,0.999955307851678,0.9998986507333524,0.9997795574264947,0.9995396071667118,0.9990758252768674,0.9982152737600032,0.9966814397420369,0.9940539337914066,0.9897262340990877,0.9828703663396139,0.9724216324253758,0.9570992869276798,0.9354784787637247,0.9061230544197869,0.867777197883401,0.8195974898942043,0.7613892855972421,0.6937977879573343,0.6184008294446257,0.5376614678356895,0.454724373751829,0.37307569816180397,0.2961220929707219,0.22676939591495926,0.16708602777937218,0.1181173557595378,0.07988004229373057,0.051521193684443176,0.03158983296401621,0.018348868020086416,0.010058405161073323,0.00518210150078195,0.00249773806956065,0.0011205421584839356,0.0004652088603297388,0.00017756999841751192,6.18517404006142e-05,1.9492277760967197e-05,5.502605479812809e-06,1.375292150594445e-06,3.0015435580853595e-07,5.626724210115043e-08,8.881341009716679e-09,1.15194926174048e-09,1.1912111853298034e-10,9.453037576103782e-12,5.480867225052848e-13,2.1763054634645732e-14,5.421354616558257e-16,7.49228041829614e-18,4.7974613311709064e-20,1.0764600283749324e-22,5.300624638129118e-26,2.382009395790025e-30,1.3624142820901715e-36,1.8466152198390957e-47,0.0
